application_id,subject_id,app_date,region_code,product_code,lender_code,channel,requested_amount,tenor_months,decision
APP00006550,SUBJ000274917,2025-02-14,SUMUT,BNPL,BNK003,Mobile App,1350000,48,APPROVE
APP00006551,SUBJ000082701,2025-05-17,KALTIM,KTA,BNK002,Agent,70160000,120,APPROVE
APP00006552,SUBJ000410470,2026-05-03,SULSEL,BNPL,BNK001,Branch,3070000,48,APPROVE
APP00006553,SUBJ000318416,2026-04-11,SUMUT,KTA,BNK004,Mobile App,23020000,60,APPROVE
APP00006554,SUBJ000514803,2025-11-01,BANTEN,BNPL,FIN004,Web,3570000,3,REJECT
APP00006555,SUBJ000019029,2025-05-08,LAMPUNG,KPR,FIN002,Mobile App,790390000,180,APPROVE
APP00006556,SUBJ000010178,2025-06-19,PAPUA,MODAL,FIN004,Agent,106010000,3,REJECT
APP00006557,SUBJ000828383,2025-08-08,JATIM,CC,FIN003,Mobile App,26450000,48,REJECT
APP00006558,SUBJ000897629,2025-01-19,MALUKU,CC,FIN005,Branch,22320000,24,APPROVE
APP00006559,SUBJ000114643,2025-01-11,JATIM,KTA,BNK004,Branch,84510000,120,REVIEW
APP00006560,SUBJ000657402,2025-06-04,SULUT,KKB,FIN006,Branch,296980000,180,REVIEW
APP00006561,SUBJ000727923,2025-04-21,KALTIM,KKB,FIN006,Mobile App,317370000,120,APPROVE
APP00006562,SUBJ000246715,2025-07-01,LAMPUNG,CC,FIN002,Mobile App,19060000,12,REJECT
APP00006563,SUBJ000870825,2026-02-10,JATIM,KKB,FIN005,Branch,129990000,36,REJECT
APP00006564,SUBJ000957675,2026-04-17,RIAU,FINTECH,BNK001,Web,9280000,60,REVIEW
APP00006565,SUBJ000887866,2025-09-21,RIAU,KPR,FIN002,Web,688960000,180,REVIEW
APP00006566,SUBJ000275485,2025-09-20,BANTEN,KTA,BNK002,Branch,44570000,3,APPROVE
APP00006567,SUBJ000528590,2025-06-20,SUMUT,MODAL,BNK006,Mobile App,156470000,3,REJECT
APP00006568,SUBJ000671771,2025-02-17,RIAU,CC,FIN003,Mobile App,23940000,3,APPROVE
APP00006569,SUBJ000720629,2026-05-02,SULUT,FINTECH,BNK003,Mobile App,13350000,48,APPROVE
APP00006570,SUBJ000907313,2025-12-19,SULSEL,CC,FIN006,Partner,24700000,12,APPROVE
APP00006571,SUBJ000438250,2025-05-04,LAMPUNG,KTA,BNK002,Web,46860000,24,APPROVE
APP00006572,SUBJ000599609,2026-04-19,SUMUT,KTA,FIN004,Mobile App,52560000,120,APPROVE
APP00006573,SUBJ000347457,2026-06-06,LAMPUNG,KTA,BNK006,Branch,84740000,60,REJECT
APP00006574,SUBJ000678150,2026-03-27,YOGYA,FINTECH,BNK001,Web,12070000,24,APPROVE
APP00006575,SUBJ000644086,2026-03-24,KALTIM,KKB,FIN002,Branch,274610000,60,REVIEW
APP00006576,SUBJ000792862,2025-05-09,RIAU,FINTECH,FIN002,Web,7560000,3,APPROVE
APP00006577,SUBJ000737055,2025-01-03,SULUT,MODAL,BNK002,Branch,62700000,3,APPROVE
APP00006578,SUBJ000213239,2026-04-28,RIAU,MODAL,BNK002,Partner,168870000,12,REJECT
APP00006579,SUBJ000195003,2026-05-04,LAMPUNG,CC,FIN003,Mobile App,21650000,24,REJECT
APP00006580,SUBJ000916628,2025-11-22,DKI,KKB,FIN004,Branch,255000000,12,APPROVE
APP00006581,SUBJ000956492,2025-09-22,LAMPUNG,FINTECH,BNK005,Web,7120000,36,REJECT
APP00006582,SUBJ000459251,2026-05-09,SULUT,KPR,FIN002,Web,785490000,36,APPROVE
APP00006583,SUBJ000596064,2026-04-16,SULUT,CC,BNK005,Branch,25430000,180,APPROVE
APP00006584,SUBJ000200353,2025-09-25,JATENG,CC,FIN001,Branch,15920000,180,REJECT
APP00006585,SUBJ000571060,2026-04-09,NTB,FINTECH,BNK003,Mobile App,11270000,24,REJECT
APP00006586,SUBJ000184737,2026-05-20,SUMSEL,FINTECH,FIN004,Branch,3980000,180,REJECT
APP00006587,SUBJ000455424,2025-03-26,SULUT,FINTECH,BNK004,Mobile App,13440000,180,APPROVE
APP00006588,SUBJ000201321,2026-05-05,DKI,CC,FIN001,Branch,20900000,6,APPROVE
APP00006589,SUBJ000836286,2025-11-21,SUMUT,FINTECH,FIN003,Agent,6450000,120,REVIEW
APP00006590,SUBJ000731013,2025-07-08,SULSEL,KKB,BNK001,Web,107810000,12,APPROVE
APP00006591,SUBJ000798931,2025-05-16,DKI,KTA,BNK003,Branch,88620000,180,APPROVE
APP00006592,SUBJ000027268,2025-05-01,JATIM,KPR,FIN004,Mobile App,493240000,120,APPROVE
APP00006593,SUBJ000498675,2025-07-17,SULUT,KPR,FIN004,Web,235140000,24,REJECT
APP00006594,SUBJ000772566,2025-12-25,DKI,KPR,FIN005,Mobile App,761700000,180,APPROVE
APP00006595,SUBJ000852652,2025-04-15,LAMPUNG,BNPL,FIN002,Mobile App,4800000,6,REVIEW
APP00006596,SUBJ000827695,2025-12-01,DKI,CC,FIN003,Web,11710000,60,APPROVE
APP00006597,SUBJ000716589,2026-06-10,BALI,FINTECH,BNK005,Branch,13680000,180,APPROVE
APP00006598,SUBJ000484231,2025-12-22,LAMPUNG,FINTECH,BNK004,Web,3810000,6,APPROVE
APP00006599,SUBJ000905689,2026-01-08,SULSEL,KKB,FIN006,Agent,250340000,120,APPROVE
APP00006600,SUBJ000260566,2025-12-14,SUMUT,BNPL,FIN006,Mobile App,1740000,12,APPROVE
APP00006601,SUBJ000710357,2025-05-01,LAMPUNG,FINTECH,BNK003,Partner,5090000,36,REJECT
APP00006602,SUBJ000346334,2026-01-10,SULUT,BNPL,BNK004,Web,3100000,48,APPROVE
APP00006603,SUBJ000545428,2025-09-15,KALTIM,KPR,FIN002,Branch,633110000,120,APPROVE
APP00006604,SUBJ000446916,2025-07-15,RIAU,MODAL,BNK006,Agent,145490000,180,APPROVE
APP00006605,SUBJ000489417,2025-07-05,SUMUT,KPR,BNK005,Branch,686170000,3,APPROVE
APP00006606,SUBJ000072266,2025-05-20,JATIM,MODAL,BNK002,Mobile App,117590000,3,APPROVE
APP00006607,SUBJ000957206,2025-10-20,LAMPUNG,FINTECH,BNK005,Mobile App,10800000,12,REVIEW
APP00006608,SUBJ000670255,2026-01-06,NTB,CC,BNK006,Web,11900000,36,APPROVE
APP00006609,SUBJ000140263,2025-10-05,RIAU,FINTECH,FIN003,Mobile App,6870000,60,APPROVE
APP00006610,SUBJ000920803,2025-05-19,SULSEL,KTA,BNK006,Partner,25740000,120,REJECT
APP00006611,SUBJ000265484,2026-06-08,LAMPUNG,CC,FIN004,Mobile App,17350000,3,APPROVE
APP00006612,SUBJ000731909,2026-02-06,SULUT,KPR,FIN005,Partner,792620000,24,APPROVE
APP00006613,SUBJ000034987,2025-04-18,SUMUT,BNPL,BNK002,Mobile App,2970000,6,REJECT
APP00006614,SUBJ000416357,2025-09-27,BALI,CC,FIN005,Branch,24570000,120,REVIEW
APP00006615,SUBJ000351282,2025-04-17,KALTIM,KPR,BNK001,Mobile App,698030000,120,APPROVE
APP00006616,SUBJ000879896,2026-06-02,KALBAR,CC,FIN002,Mobile App,20000000,180,REJECT
APP00006617,SUBJ000575862,2025-03-25,SUMUT,KPR,FIN005,Branch,483260000,6,APPROVE
APP00006618,SUBJ000671559,2026-06-04,RIAU,KTA,BNK005,Web,33590000,12,APPROVE
APP00006619,SUBJ000484597,2026-04-09,MALUKU,FINTECH,BNK005,Mobile App,6390000,120,REJECT
APP00006620,SUBJ000702378,2025-01-24,SUMUT,KKB,FIN005,Web,286540000,180,REVIEW
APP00006621,SUBJ000895002,2025-07-15,YOGYA,FINTECH,FIN001,Mobile App,13770000,24,REJECT
APP00006622,SUBJ000475993,2026-04-23,LAMPUNG,KTA,BNK002,Web,42520000,48,APPROVE
APP00006623,SUBJ000930869,2025-02-22,SULUT,FINTECH,BNK006,Agent,14230000,12,APPROVE
APP00006624,SUBJ000585378,2025-03-25,RIAU,FINTECH,BNK003,Mobile App,12250000,12,APPROVE
APP00006625,SUBJ000971214,2025-11-30,BANTEN,KTA,BNK002,Mobile App,73320000,36,REJECT
APP00006626,SUBJ000250351,2026-02-23,DKI,MODAL,FIN001,Web,178470000,24,REJECT
APP00006627,SUBJ000093216,2026-05-12,BALI,BNPL,FIN003,Mobile App,3390000,24,APPROVE
APP00006628,SUBJ000981386,2025-09-27,RIAU,BNPL,BNK006,Agent,3350000,12,APPROVE
APP00006629,SUBJ000470243,2025-06-28,KALTIM,MODAL,FIN001,Mobile App,127590000,36,APPROVE
APP00006630,SUBJ000215193,2025-03-31,DKI,CC,BNK003,Agent,25590000,3,APPROVE
APP00006631,SUBJ000834830,2025-06-21,KALTIM,KTA,BNK002,Mobile App,20920000,180,REJECT
APP00006632,SUBJ000728532,2025-09-20,YOGYA,BNPL,FIN006,Mobile App,1490000,12,REJECT
APP00006633,SUBJ000169666,2026-05-13,KALTIM,KTA,BNK003,Agent,62620000,36,REJECT
APP00006634,SUBJ000386322,2025-12-29,DKI,CC,BNK003,Agent,18050000,48,REJECT
APP00006635,SUBJ000781514,2025-07-27,SUMUT,MODAL,BNK003,Partner,75340000,120,REJECT
APP00006636,SUBJ000026088,2026-02-08,SULUT,KTA,BNK005,Branch,72660000,24,APPROVE
APP00006637,SUBJ000962469,2025-04-23,KALBAR,CC,FIN002,Agent,6930000,120,APPROVE
APP00006638,SUBJ000122770,2025-10-28,YOGYA,CC,BNK004,Mobile App,17740000,60,APPROVE
APP00006639,SUBJ000214891,2026-05-15,KALTIM,CC,FIN003,Web,25300000,6,REJECT
APP00006640,SUBJ000877684,2025-08-16,JABAR,KTA,FIN005,Mobile App,61900000,60,APPROVE
APP00006641,SUBJ000293807,2026-05-17,YOGYA,BNPL,FIN005,Mobile App,2660000,36,APPROVE
APP00006642,SUBJ000475934,2026-02-23,LAMPUNG,KKB,FIN004,Mobile App,337270000,24,APPROVE
APP00006643,SUBJ000654720,2025-07-17,SULUT,CC,FIN003,Mobile App,9350000,180,APPROVE
APP00006644,SUBJ000689661,2026-02-28,JATIM,KTA,BNK006,Web,88830000,6,APPROVE
APP00006645,SUBJ000353245,2025-03-24,BANTEN,BNPL,FIN006,Mobile App,1740000,24,REJECT
APP00006646,SUBJ000830056,2026-01-10,BANTEN,CC,FIN004,Mobile App,11700000,120,APPROVE
APP00006647,SUBJ000974941,2025-10-24,SULUT,KTA,FIN005,Mobile App,27020000,48,APPROVE
APP00006648,SUBJ000076368,2025-03-14,DKI,CC,BNK004,Mobile App,19990000,3,REVIEW
APP00006649,SUBJ000962334,2025-09-10,SULSEL,BNPL,BNK001,Agent,5160000,6,APPROVE
APP00006650,SUBJ000084788,2025-04-12,KALBAR,CC,BNK005,Mobile App,16190000,120,APPROVE
APP00006651,SUBJ000347235,2025-02-11,SULSEL,KKB,FIN003,Mobile App,163880000,48,REVIEW
APP00006652,SUBJ000296968,2026-03-20,SULUT,KKB,BNK003,Branch,252850000,48,REVIEW
APP00006653,SUBJ000731897,2025-04-07,SUMUT,CC,FIN001,Mobile App,18610000,12,REVIEW
APP00006654,SUBJ000677510,2026-02-26,KALTIM,FINTECH,FIN002,Partner,12530000,36,REVIEW
APP00006655,SUBJ000663445,2026-05-20,JATIM,KTA,FIN003,Partner,89380000,24,REJECT
APP00006656,SUBJ000321041,2025-12-08,DKI,FINTECH,FIN005,Branch,6610000,120,APPROVE
APP00006657,SUBJ000379525,2026-06-18,JATIM,CC,FIN002,Mobile App,15710000,24,REJECT
APP00006658,SUBJ000413828,2025-12-18,JATIM,CC,FIN006,Mobile App,17730000,12,REVIEW
APP00006659,SUBJ000247079,2025-06-15,SULSEL,KTA,FIN001,Agent,34580000,180,APPROVE
APP00006660,SUBJ000506195,2025-05-21,SULSEL,KTA,BNK001,Branch,82700000,60,APPROVE
APP00006661,SUBJ000942857,2026-01-08,SULUT,MODAL,BNK004,Mobile App,226730000,48,REJECT
APP00006662,SUBJ000126795,2025-03-29,RIAU,BNPL,BNK001,Mobile App,3280000,3,REJECT
APP00006663,SUBJ000609141,2025-01-21,BANTEN,KTA,BNK004,Branch,73450000,180,APPROVE
APP00006664,SUBJ000967920,2025-09-05,KALBAR,CC,FIN004,Agent,20630000,3,REVIEW
APP00006665,SUBJ000317904,2026-05-08,SULSEL,KTA,BNK005,Web,47460000,48,APPROVE
APP00006666,SUBJ000726793,2025-06-09,JATIM,CC,FIN002,Mobile App,16970000,120,APPROVE
APP00006667,SUBJ000024176,2026-03-22,SULSEL,FINTECH,BNK005,Partner,9710000,120,APPROVE
APP00006668,SUBJ000292887,2025-03-30,RIAU,CC,BNK006,Branch,14560000,120,APPROVE
APP00006669,SUBJ000533936,2025-05-21,SULSEL,FINTECH,BNK003,Branch,7520000,48,APPROVE
APP00006670,SUBJ000734463,2025-04-15,PAPUA,BNPL,FIN002,Branch,2410000,3,REVIEW
APP00006671,SUBJ000303977,2025-08-16,LAMPUNG,KPR,FIN002,Mobile App,354290000,12,APPROVE
APP00006672,SUBJ000354351,2025-09-09,SUMSEL,BNPL,BNK004,Mobile App,4370000,6,REJECT
APP00006673,SUBJ000228269,2025-12-26,JATIM,BNPL,BNK004,Web,5030000,120,REVIEW
APP00006674,SUBJ000925347,2025-03-05,SULSEL,BNPL,FIN001,Mobile App,3450000,180,APPROVE
APP00006675,SUBJ000667710,2026-03-18,MALUKU,KTA,FIN005,Web,79950000,6,APPROVE
APP00006676,SUBJ000976154,2026-05-17,JATIM,CC,BNK004,Web,21820000,48,REJECT
APP00006677,SUBJ000549471,2025-04-16,SULUT,BNPL,FIN005,Web,3900000,12,REJECT
APP00006678,SUBJ000082389,2025-07-24,SUMUT,KPR,BNK002,Web,521990000,3,APPROVE
APP00006679,SUBJ000845779,2025-04-12,SULUT,KTA,BNK006,Mobile App,26780000,120,REJECT
APP00006680,SUBJ000553392,2025-05-06,RIAU,KTA,FIN004,Agent,81990000,6,APPROVE
APP00006681,SUBJ000863662,2025-01-29,DKI,CC,FIN003,Mobile App,8650000,120,REJECT
APP00006682,SUBJ000915604,2025-03-23,KALTIM,FINTECH,FIN003,Mobile App,4510000,60,APPROVE
APP00006683,SUBJ000805567,2025-09-25,JATIM,KTA,BNK006,Web,88410000,6,APPROVE
APP00006684,SUBJ000825478,2026-05-09,SUMUT,CC,BNK005,Mobile App,22040000,60,REJECT
APP00006685,SUBJ000769929,2025-05-09,KALTIM,FINTECH,FIN004,Agent,6530000,120,APPROVE
APP00006686,SUBJ000132127,2025-01-02,LAMPUNG,BNPL,BNK003,Mobile App,1640000,120,REJECT
APP00006687,SUBJ000212673,2025-12-15,SULUT,KTA,BNK003,Branch,32670000,3,REVIEW
APP00006688,SUBJ000214274,2025-11-03,SUMSEL,KKB,FIN005,Branch,194720000,36,REJECT
APP00006689,SUBJ000414294,2025-03-25,SUMUT,FINTECH,BNK002,Web,10440000,36,REJECT
APP00006690,SUBJ000683618,2025-08-03,KALTIM,CC,BNK002,Mobile App,14110000,120,REJECT
APP00006691,SUBJ000379190,2025-03-10,RIAU,KPR,BNK004,Mobile App,677810000,36,REJECT
APP00006692,SUBJ000975955,2025-07-14,JABAR,CC,BNK002,Branch,12140000,120,APPROVE
APP00006693,SUBJ000291818,2026-05-27,JATIM,FINTECH,BNK004,Mobile App,12680000,3,REJECT
APP00006694,SUBJ000403268,2025-01-07,SUMUT,FINTECH,BNK005,Web,8610000,180,REJECT
APP00006695,SUBJ000349216,2025-05-14,LAMPUNG,KTA,FIN001,Mobile App,27750000,6,APPROVE
APP00006696,SUBJ000858208,2025-08-28,KALTIM,KTA,FIN005,Branch,52800000,12,REVIEW
APP00006697,SUBJ000561712,2026-03-28,KALTIM,FINTECH,FIN006,Agent,10660000,180,APPROVE
APP00006698,SUBJ000580918,2025-11-05,DKI,CC,FIN002,Web,26570000,3,APPROVE
APP00006699,SUBJ000765554,2025-02-25,SUMUT,KPR,FIN002,Branch,323790000,24,REVIEW
APP00006700,SUBJ000311565,2025-10-18,BANTEN,KTA,BNK002,Web,61210000,60,APPROVE
APP00006701,SUBJ000874849,2025-05-28,DKI,FINTECH,FIN003,Branch,7860000,36,APPROVE
APP00006702,SUBJ000194299,2026-05-17,JABAR,BNPL,FIN003,Mobile App,2590000,48,REJECT
APP00006703,SUBJ000326625,2025-08-23,SUMUT,KTA,BNK004,Web,59590000,120,APPROVE
APP00006704,SUBJ000941439,2026-06-19,SUMUT,BNPL,FIN003,Agent,3930000,24,APPROVE
APP00006705,SUBJ000467607,2025-12-07,SULSEL,FINTECH,BNK004,Mobile App,5260000,12,APPROVE
APP00006706,SUBJ000230399,2025-09-25,LAMPUNG,BNPL,BNK001,Branch,3370000,120,REJECT
APP00006707,SUBJ000191287,2026-05-04,SULSEL,KTA,FIN002,Agent,69860000,48,APPROVE
APP00006708,SUBJ000320222,2025-03-26,SULSEL,FINTECH,FIN005,Branch,11300000,3,APPROVE
APP00006709,SUBJ000710824,2025-01-13,LAMPUNG,CC,BNK005,Branch,25520000,3,APPROVE
APP00006710,SUBJ000832396,2026-05-06,LAMPUNG,KKB,BNK006,Partner,316160000,48,REJECT
APP00006711,SUBJ000593320,2025-02-25,JATENG,KTA,FIN006,Mobile App,58010000,60,APPROVE
APP00006712,SUBJ000635180,2025-10-14,LAMPUNG,CC,BNK006,Mobile App,21350000,36,REVIEW
APP00006713,SUBJ000330504,2026-05-07,RIAU,FINTECH,FIN006,Branch,5660000,36,APPROVE
APP00006714,SUBJ000914035,2025-11-25,BANTEN,CC,FIN001,Mobile App,9990000,48,REVIEW
APP00006715,SUBJ000439126,2025-06-09,RIAU,CC,FIN005,Mobile App,19800000,6,APPROVE
APP00006716,SUBJ000272200,2026-02-14,JATIM,FINTECH,BNK003,Web,12280000,6,APPROVE
APP00006717,SUBJ000271742,2025-04-26,NTB,CC,FIN004,Web,15580000,48,REVIEW
APP00006718,SUBJ000283394,2025-04-27,DKI,BNPL,FIN005,Mobile App,1330000,60,APPROVE
APP00006719,SUBJ000934544,2026-05-21,SUMUT,CC,BNK003,Partner,14910000,36,REJECT
APP00006720,SUBJ000433302,2025-01-18,SUMUT,FINTECH,BNK006,Branch,8950000,36,REJECT
APP00006721,SUBJ000726016,2025-06-18,KALBAR,CC,BNK005,Web,12830000,48,APPROVE
APP00006722,SUBJ000038111,2026-06-29,JATIM,BNPL,BNK004,Agent,3690000,36,APPROVE
APP00006723,SUBJ000286430,2025-12-17,RIAU,KPR,FIN006,Agent,669000000,60,APPROVE
APP00006724,SUBJ000774188,2025-08-12,JATIM,FINTECH,BNK005,Branch,7480000,60,APPROVE
APP00006725,SUBJ000234593,2025-07-29,SUMSEL,CC,FIN005,Branch,18920000,36,APPROVE
APP00006726,SUBJ000235605,2026-04-30,SULUT,BNPL,FIN005,Web,1870000,3,APPROVE
APP00006727,SUBJ000928796,2025-03-28,KALTIM,CC,FIN001,Web,16810000,120,REVIEW
APP00006728,SUBJ000479736,2025-09-27,KALTIM,KPR,FIN001,Agent,841790000,24,APPROVE
APP00006729,SUBJ000150031,2025-03-06,RIAU,MODAL,FIN001,Web,112710000,6,REVIEW
APP00006730,SUBJ000748164,2026-02-08,KALTIM,KKB,FIN005,Branch,280180000,120,APPROVE
APP00006731,SUBJ000285072,2025-04-27,BALI,BNPL,FIN003,Web,2330000,3,APPROVE
APP00006732,SUBJ000688532,2025-03-21,RIAU,KKB,FIN004,Mobile App,280980000,180,APPROVE
APP00006733,SUBJ000465450,2025-05-05,SULSEL,FINTECH,BNK005,Branch,4090000,12,APPROVE
APP00006734,SUBJ000887772,2025-11-14,DKI,KTA,BNK003,Agent,56670000,48,REJECT
APP00006735,SUBJ000247357,2026-05-29,RIAU,FINTECH,BNK004,Web,3540000,6,APPROVE
APP00006736,SUBJ000677362,2025-12-20,SUMUT,KTA,BNK002,Mobile App,88670000,3,APPROVE
APP00006737,SUBJ000272163,2025-07-03,BANTEN,CC,BNK002,Agent,26230000,180,APPROVE
APP00006738,SUBJ000580499,2026-04-14,SULSEL,KTA,BNK004,Branch,43450000,180,APPROVE
APP00006739,SUBJ000470762,2026-03-22,SUMUT,FINTECH,BNK005,Partner,11870000,48,REJECT
APP00006740,SUBJ000684854,2025-01-19,PAPUA,KTA,FIN005,Branch,78410000,36,APPROVE
APP00006741,SUBJ000508801,2026-06-25,JATIM,FINTECH,FIN004,Agent,6330000,180,APPROVE
APP00006742,SUBJ000296179,2026-02-12,SULUT,BNPL,FIN003,Web,2960000,180,REVIEW
APP00006743,SUBJ000674420,2025-03-19,MALUKU,CC,BNK004,Mobile App,13970000,48,REVIEW
APP00006744,SUBJ000283496,2025-07-29,KALTIM,CC,FIN001,Branch,9010000,48,APPROVE
APP00006745,SUBJ000492087,2025-08-03,NTB,CC,FIN003,Web,17210000,3,REJECT
APP00006746,SUBJ000528243,2025-04-16,SULSEL,KPR,FIN004,Mobile App,548250000,48,REJECT
APP00006747,SUBJ000601195,2026-05-20,SULUT,BNPL,BNK001,Mobile App,2270000,6,APPROVE
APP00006748,SUBJ000128326,2025-10-14,SUMSEL,MODAL,FIN003,Agent,192330000,60,REVIEW
APP00006749,SUBJ000349111,2026-03-22,KALBAR,KKB,FIN003,Partner,195820000,120,APPROVE
APP00006750,SUBJ000672594,2025-08-25,KALTIM,KTA,FIN002,Web,75920000,24,APPROVE
APP00006751,SUBJ000568069,2026-02-05,SULUT,FINTECH,FIN004,Mobile App,4610000,3,APPROVE
APP00006752,SUBJ000909552,2026-02-11,PAPUA,BNPL,FIN006,Mobile App,3900000,36,REJECT
APP00006753,SUBJ000490006,2025-07-13,SULSEL,KKB,FIN002,Web,82390000,24,APPROVE
APP00006754,SUBJ000723801,2025-03-16,RIAU,KTA,FIN003,Branch,39940000,60,REVIEW
APP00006755,SUBJ000723898,2025-05-31,DKI,FINTECH,BNK006,Mobile App,7430000,60,APPROVE
APP00006756,SUBJ000649081,2026-01-30,KALTIM,CC,BNK004,Partner,17590000,6,APPROVE
APP00006757,SUBJ000191972,2025-05-27,KALTIM,FINTECH,BNK003,Mobile App,3850000,36,REJECT
APP00006758,SUBJ000316922,2025-04-10,DKI,KPR,FIN006,Partner,599510000,12,REJECT
APP00006759,SUBJ000210642,2026-04-02,RIAU,BNPL,BNK004,Mobile App,1390000,6,APPROVE
APP00006760,SUBJ000742727,2025-12-10,KALTIM,FINTECH,FIN004,Agent,11540000,120,APPROVE
APP00006761,SUBJ000931130,2025-12-22,RIAU,CC,FIN004,Branch,23490000,12,APPROVE
APP00006762,SUBJ000748126,2025-01-25,DKI,CC,BNK001,Web,12740000,120,REJECT
APP00006763,SUBJ000082081,2025-01-08,LAMPUNG,FINTECH,BNK001,Partner,13690000,36,REVIEW
APP00006764,SUBJ000785011,2025-03-24,PAPUA,BNPL,FIN003,Branch,4870000,60,APPROVE
APP00006765,SUBJ000014561,2025-11-16,LAMPUNG,KKB,BNK003,Web,237070000,6,APPROVE
APP00006766,SUBJ000783478,2025-01-20,LAMPUNG,KTA,BNK004,Mobile App,78140000,60,REJECT
APP00006767,SUBJ000080263,2025-07-23,SULUT,KTA,BNK005,Web,24370000,120,REVIEW
APP00006768,SUBJ000529660,2025-10-23,SULSEL,FINTECH,FIN001,Branch,10700000,48,APPROVE
APP00006769,SUBJ000937178,2025-04-24,LAMPUNG,CC,FIN006,Partner,18650000,12,REJECT
APP00006770,SUBJ000548010,2025-07-08,JATIM,KTA,FIN006,Web,72030000,48,REJECT
APP00006771,SUBJ000543025,2025-08-04,LAMPUNG,CC,BNK002,Partner,6810000,180,REVIEW
APP00006772,SUBJ000776335,2025-03-18,SULUT,KPR,BNK004,Branch,758220000,120,APPROVE
APP00006773,SUBJ000533676,2026-03-27,RIAU,FINTECH,BNK002,Web,11720000,36,APPROVE
APP00006774,SUBJ000627192,2025-07-28,YOGYA,MODAL,BNK005,Branch,112110000,36,APPROVE
APP00006775,SUBJ000225595,2025-11-04,DKI,KKB,BNK006,Mobile App,213150000,120,APPROVE
APP00006776,SUBJ000626178,2025-05-14,SUMSEL,BNPL,BNK002,Branch,1480000,120,REJECT
APP00006777,SUBJ000251484,2025-04-06,DKI,BNPL,FIN006,Mobile App,4430000,12,REJECT
APP00006778,SUBJ000048303,2025-11-14,SULSEL,CC,FIN006,Agent,26640000,36,APPROVE
APP00006779,SUBJ000587571,2025-11-26,RIAU,KTA,BNK002,Branch,46360000,12,APPROVE
APP00006780,SUBJ000965744,2025-10-28,YOGYA,CC,FIN003,Mobile App,22470000,60,REJECT
APP00006781,SUBJ000437300,2026-03-01,DKI,KPR,FIN001,Web,506550000,12,APPROVE
APP00006782,SUBJ000060865,2025-05-09,KALTIM,CC,BNK003,Web,16340000,180,REVIEW
APP00006783,SUBJ000621078,2025-04-06,LAMPUNG,FINTECH,BNK002,Branch,3530000,12,APPROVE
APP00006784,SUBJ000340799,2025-07-03,JATIM,KTA,BNK002,Branch,48950000,12,REJECT
APP00006785,SUBJ000436783,2025-05-02,BALI,CC,FIN003,Mobile App,26690000,36,REVIEW
APP00006786,SUBJ000674825,2025-01-26,SULSEL,KTA,FIN004,Branch,79010000,180,APPROVE
APP00006787,SUBJ000796601,2025-12-09,LAMPUNG,CC,FIN006,Partner,25200000,12,REJECT
APP00006788,SUBJ000133041,2025-10-17,SUMUT,FINTECH,FIN003,Agent,9460000,120,APPROVE
APP00006789,SUBJ000711696,2026-01-31,JATIM,CC,FIN006,Mobile App,11340000,6,APPROVE
APP00006790,SUBJ000499757,2025-07-16,BALI,BNPL,BNK003,Web,1510000,24,APPROVE
APP00006791,SUBJ000901970,2025-01-16,DKI,KTA,BNK004,Mobile App,29760000,48,REJECT
APP00006792,SUBJ000055883,2025-01-25,SUMUT,KPR,FIN005,Branch,767950000,48,APPROVE
APP00006793,SUBJ000276684,2026-06-05,SULUT,FINTECH,FIN003,Mobile App,8880000,60,REJECT
APP00006794,SUBJ000117756,2025-04-09,NTB,KTA,BNK006,Agent,35390000,36,APPROVE
APP00006795,SUBJ000656614,2026-05-31,RIAU,FINTECH,BNK006,Web,8270000,36,REVIEW
APP00006796,SUBJ000046238,2025-10-30,KALTIM,CC,BNK004,Branch,23150000,24,REJECT
APP00006797,SUBJ000003367,2025-12-14,RIAU,CC,BNK002,Mobile App,16780000,48,APPROVE
APP00006798,SUBJ000597059,2026-03-17,JATENG,CC,FIN003,Web,21410000,36,REVIEW
APP00006799,SUBJ000399536,2025-09-15,KALTIM,KPR,BNK004,Mobile App,247050000,24,REVIEW
APP00006800,SUBJ000010228,2025-12-28,BALI,FINTECH,BNK006,Agent,3860000,12,REJECT
APP00006801,SUBJ000387527,2026-06-29,DKI,CC,FIN006,Mobile App,16410000,12,APPROVE
APP00006802,SUBJ000387670,2025-03-08,JATIM,CC,FIN006,Mobile App,12830000,180,APPROVE
APP00006803,SUBJ000618249,2025-04-12,BANTEN,CC,BNK003,Branch,21330000,3,REVIEW
APP00006804,SUBJ000683699,2026-06-03,SULUT,KTA,BNK001,Mobile App,51140000,6,REJECT
APP00006805,SUBJ000895955,2026-03-08,LAMPUNG,CC,BNK001,Mobile App,22890000,24,REJECT
APP00006806,SUBJ000376859,2026-03-28,KALBAR,KTA,FIN004,Web,50130000,12,APPROVE
APP00006807,SUBJ000518325,2025-08-15,LAMPUNG,KTA,FIN004,Web,80460000,48,APPROVE
APP00006808,SUBJ000024142,2025-12-02,JATIM,MODAL,FIN003,Mobile App,227130000,12,APPROVE
APP00006809,SUBJ000239042,2025-02-18,DKI,KTA,BNK004,Mobile App,69610000,180,APPROVE
APP00006810,SUBJ000703568,2025-12-18,DKI,CC,BNK003,Mobile App,26020000,36,APPROVE
APP00006811,SUBJ000959740,2026-06-28,RIAU,KTA,FIN005,Mobile App,69230000,36,REJECT
